energy,cubicRoot,strain,alphaJutzi,pressure
6055.893000,1.000000,0.000000,1.000000,-6402098000.000000
3818.761000,1.000000,0.000000,1.000000,-6288718000.000000
134.162000,1.000000,0.000000,1.000000,-240502800.000000
622.398000,1.000000,0.000000,1.000000,-4145560000.000000
4085.036000,1.000000,0.000000,1.000000,-5546788000.000000
533.948400,1.000000,0.000000,1.000000,-3372769000.000000
48.100510,1.000000,0.000000,1.000000,-516594700.000000
60.251060,1.000000,0.000000,1.000000,-1369158000.000000
181.664200,1.000000,0.000000,1.000000,-4223889000.000000
138.065100,1.000000,0.000000,1.000000,-567493800.000000
324.283700,1.000000,0.000000,1.000000,-102545600.000000
28666.590000,1.000000,0.000000,1.000000,-6413786000.000000
1514.356000,1.000000,0.000000,1.000000,-2341951000.000000
77.321960,1.000000,0.000000,1.000000,-990696900.000000
373.706900,1.000000,0.000000,1.000000,-3048155000.000000
148.619500,1.000000,0.000000,1.000000,-2172341000.000000
381.912300,1.000000,0.000000,1.000000,-2765814000.000000
265.138300,1.000000,0.000000,1.000000,-719475100.000000
618.565500,1.000000,0.000000,1.000000,-6292896000.000000
43.899530,1.000000,0.000000,1.000000,-386728600.000000
38.731380,1.000000,0.000000,1.000000,-935052100.000000
37.327640,1.000000,0.000000,1.000000,-398005700.000000
21.486450,1.000000,0.000000,1.000000,-206385400.000000
94.351200,1.000000,0.000000,1.000000,-359370700.000000
316.261600,1.000000,0.000000,1.000000,-1469163000.000000
412.331500,1.000000,0.000000,1.000000,-2459084000.000000
115.794500,1.000000,0.000000,1.000000,-702395300.000000
200.682100,1.000000,0.000000,1.000000,-463046200.000000
138.691200,1.000000,0.000000,1.000000,-482235400.000000
505.081300,1.000000,0.000000,1.000000,-6274395000.000000
185.482600,1.000000,0.000000,1.000000,-4882186000.000000
46.641350,1.000000,0.000000,1.000000,-394832200.000000
2153.550000,1.000000,0.000000,1.000000,-4695580000.000000
57.080020,1.000000,0.000000,1.000000,-477219500.000000
16.932890,1.000000,0.000000,1.000000,-185206600.000000
200.323700,1.000000,0.000000,1.000000,-1645005000.000000
86.853270,1.000000,0.000000,1.000000,-912906800.000000
45.456810,1.000000,0.000000,1.000000,-518662900.000000
32.199560,1.000000,0.000000,1.000000,-151986600.000000
347.455200,1.000000,0.000000,1.000000,-188544000.000000
31.067970,1.000000,0.000000,1.000000,-403373800.000000
686.639000,1.000000,0.000000,1.000000,-4073308000.000000
2378.074000,1.000000,0.000000,1.000000,-6452204000.000000
1495.424000,1.000000,0.000000,1.000000,-1095637000.000000
47433.890000,1.000000,0.000000,1.000000,-5210136000.000000
122.345200,1.000000,0.000000,1.000000,-962644700.000000
42.051780,1.000000,0.000000,1.000000,-440812700.000000
2792.324000,1.000000,0.000000,1.000000,-6621908000.000000
1109.806000,1.000000,0.000000,1.000000,-6638555000.000000
2062.209000,1.000000,0.000000,1.000000,-520746900.000000
83.279220,1.000000,0.000000,1.000000,-178861100.000000
136.943700,1.000000,0.000000,1.000000,-541326700.000000
228.787200,1.000000,0.000000,1.000000,-441201500.000000
20.923410,1.000000,0.000000,1.000000,-168994600.000000
3685.897000,1.000000,0.000000,1.000000,-2056647000.000000
1530.991000,1.000000,0.000000,1.000000,-583768100.000000
101.907900,1.000000,0.000000,1.000000,-2610681000.000000
95.404650,1.000000,0.000000,1.000000,-2125953000.000000
1097.418000,1.000000,0.000000,1.000000,-3969897000.000000
12.504930,1.000000,0.000000,1.000000,-133795700.000000
30.056640,1.000000,0.000000,1.000000,-299999300.000000
441.722400,1.000000,0.000000,1.000000,-3595151000.000000
293.732100,1.000000,0.000000,1.000000,-1456856000.000000
99.317080,1.000000,0.000000,1.000000,-66467230.000000
45.510390,1.000000,0.000000,1.000000,-243502900.000000
16.012140,1.000000,0.000000,1.000000,-303536800.000000
211.671700,1.000000,0.000000,1.000000,-179416700.000000
1127.300000,1.000000,0.000000,1.000000,-6531290000.000000
28.466600,1.000000,0.000000,1.000000,-297880000.000000
610.415300,1.000000,0.000000,1.000000,-1091854000.000000
25.044150,1.000000,0.000000,1.000000,-415454500.000000
43.497440,1.000000,0.000000,1.000000,-326977300.000000
1704.886000,1.000000,0.000000,1.000000,-6617232000.000000
16.466560,1.000000,0.000000,1.000000,-122259500.000000
696.150900,1.000000,0.000000,1.000000,-2981240000.000000
899.520200,1.000000,0.000000,1.000000,-5739599000.000000
52.865740,1.000000,0.000000,1.000000,-460559100.000000
300.242100,1.000000,0.000000,1.000000,-5040435000.000000
418.264900,1.000000,0.000000,1.000000,-1993786000.000000
10.709000,1.000000,0.000000,1.000000,-114948800.000000
79.681960,1.000000,0.000000,1.000000,-323603700.000000
204.526100,1.000000,0.000000,1.000000,-2573996000.000000
102.694100,1.000000,0.000000,1.000000,-1411925000.000000
2029.461000,1.000000,0.000000,1.000000,-3224239000.000000
54.478680,1.000000,0.000000,1.000000,-150349600.000000
49.187500,1.000000,0.000000,1.000000,-332735000.000000
103.306500,1.000000,0.000000,1.000000,-302809100.000000
1705.866000,1.000000,0.000000,1.000000,-3758616000.000000
54.087900,1.000000,0.000000,1.000000,-686542200.000000
1133.855000,1.000000,0.000000,1.000000,-2833689000.000000
299.549100,1.000000,0.000000,1.000000,-94899870.000000
223.402400,1.000000,0.000000,1.000000,-411715700.000000
53.976920,1.000000,0.000000,1.000000,-880260800.000000
2640.206000,1.000000,0.000000,1.000000,-6577442000.000000
50.090790,1.000000,0.000000,1.000000,-874248400.000000
1128.289000,1.000000,0.000000,1.000000,-3459840000.000000
29.331620,1.000000,0.000000,1.000000,-265009300.000000
17725.180000,1.000000,0.000000,1.000000,-5555900000.000000
115.146900,1.000000,0.000000,1.000000,-328998900.000000
33.389990,1.000000,0.000000,1.000000,-275398700.000000
16.806810,1.000000,0.000000,1.000000,-342718500.000000
83.528050,1.000000,0.000000,1.000000,-411533100.000000
78.163500,1.000000,0.000000,1.000000,-785300100.000000
249.471600,1.000000,0.000000,1.000000,-85796860.000000
56.702130,1.000000,0.000000,1.000000,-472732300.000000
8932.792000,1.000000,0.000000,1.000000,-6635282000.000000
133.768300,1.000000,0.000000,1.000000,-1345563000.000000
5987.438000,1.000000,0.000000,1.000000,-5833376000.000000
778.197400,1.000000,0.000000,1.000000,-539383900.000000
159.090800,1.000000,0.000000,1.000000,-1722387000.000000
48.729840,1.000000,0.000000,1.000000,-994952900.000000
992.486300,1.000000,0.000000,1.000000,-207305200.000000
367.817000,1.000000,0.000000,1.000000,-5881076000.000000
719.438100,1.000000,0.000000,1.000000,-4223680000.000000
741.701800,1.000000,0.000000,1.000000,-292120400.000000
290.404100,1.000000,0.000000,1.000000,-3820730000.000000
331.203600,1.000000,0.000000,1.000000,-1862284000.000000
48.891790,1.000000,0.000000,1.000000,-361004300.000000
19.061550,1.000000,0.000000,1.000000,-198228900.000000
1805.419000,1.000000,0.000000,1.000000,-6544253000.000000
151.028400,1.000000,0.000000,1.000000,-607298900.000000
153.171200,1.000000,0.000000,1.000000,-402696000.000000
2375.026000,1.000000,0.000000,1.000000,-240356500.000000
134.935900,1.000000,0.000000,1.000000,-1205897000.000000
256.979100,1.000000,0.000000,1.000000,-2108719000.000000
22.847140,1.000000,0.000000,1.000000,-196693900.000000
194012.500000,1.000000,0.000000,1.000000,-5847779000.000000
787.184200,1.000000,0.000000,1.000000,-2661475000.000000
26.511360,1.000000,0.000000,1.000000,-194427400.000000
27.247140,1.000000,0.000000,1.000000,-220046600.000000
70.633910,1.000000,0.000000,1.000000,-742615500.000000
72.267290,1.000000,0.000000,1.000000,-305863700.000000
14.523570,1.000000,0.000000,1.000000,-162645100.000000
13.735280,1.000000,0.000000,1.000000,-107785200.000000
60.226000,1.000000,0.000000,1.000000,-427618100.000000
22.777830,1.000000,0.000000,1.000000,-879540200.000000
67.114410,1.000000,0.000000,1.000000,-638803300.000000
100.414000,1.000000,0.000000,1.000000,-796053100.000000
10.121590,1.000000,0.000000,1.000000,-104954900.000000
1516.381000,1.000000,0.000000,1.000000,-6274177000.000000
1204.254000,1.000000,0.000000,1.000000,-2692178000.000000
29.637650,1.000000,0.000000,1.000000,-285991100.000000
130.079800,1.000000,0.000000,1.000000,-943743200.000000
297.836100,1.000000,0.000000,1.000000,-1797394000.000000
522.820900,1.000000,0.000000,1.000000,-1017781000.000000
97.848380,1.000000,0.000000,1.000000,-1357061000.000000
25.377390,1.000000,0.000000,1.000000,-175794800.000000
62723.430000,1.000000,0.000000,1.000000,-5170913000.000000
80.377170,1.000000,0.000000,1.000000,-964018500.000000
55.339240,1.000000,0.000000,1.000000,-3834755000.000000
65.806040,1.000000,0.000000,1.000000,-1104750000.000000
297.462000,1.000000,0.000000,1.000000,-5305039000.000000
45.939480,1.000000,0.000000,1.000000,-568835300.000000
115.725000,1.000000,0.000000,1.000000,-640524500.000000
31602.110000,1.000000,0.000000,1.000000,-6365340000.000000
67.210900,1.000000,0.000000,1.000000,-938397500.000000
17090.280000,1.000000,0.000000,1.000000,-3404831000.000000
146.633000,1.000000,0.000000,1.000000,-1828572000.000000
157.293000,1.000000,0.000000,1.000000,-2133612000.000000
23.888840,1.000000,0.000000,1.000000,-1104069000.000000
117.279000,1.000000,0.000000,1.000000,-567795000.000000
874.832100,1.000000,0.000000,1.000000,-6172321000.000000
16.427700,1.000000,0.000000,1.000000,-404184300.000000
109.084700,1.000000,0.000000,1.000000,-216934400.000000
43.477280,1.000000,0.000000,1.000000,-278157800.000000
6419.664000,1.000000,0.000000,1.000000,-6157153000.000000
397.799600,1.000000,0.000000,1.000000,-310717800.000000
84.157820,1.000000,0.000000,1.000000,-1030158000.000000
40.732640,1.000000,0.000000,1.000000,-307804600.000000
164.681600,1.000000,0.000000,1.000000,-941774600.000000
246.961800,1.000000,0.000000,1.000000,-2275185000.000000
55.622140,1.000000,0.000000,1.000000,-168496800.000000
145.320800,1.000000,0.000000,1.000000,-1024356000.000000
37.269170,1.000000,0.000000,1.000000,-311023200.000000
1483.177000,1.000000,0.000000,1.000000,-6583509000.000000
322.792400,1.000000,0.000000,1.000000,-273087000.000000
297.719800,1.000000,0.000000,1.000000,-563537000.000000
71.196940,1.000000,0.000000,1.000000,-212457800.000000
70.887760,1.000000,0.000000,1.000000,-763242700.000000
89.092420,1.000000,0.000000,1.000000,-1037558000.000000
15.223540,1.000000,0.000000,1.000000,-139079300.000000
72.863240,1.000000,0.000000,1.000000,-1109181000.000000
5452.931000,1.000000,0.000000,1.000000,-3884585000.000000
4349.731000,1.000000,0.000000,1.000000,-6564899000.000000
511.415400,1.000000,0.000000,1.000000,-354816400.000000
176.058700,1.000000,0.000000,1.000000,-867585300.000000
12323.660000,1.000000,0.000000,1.000000,-1736439000.000000
193.013800,1.000000,0.000000,1.000000,-343494300.000000
1096.284000,1.000000,0.000000,1.000000,-4019749000.000000
279.023900,1.000000,0.000000,1.000000,-3465241000.000000
38.346700,1.000000,0.000000,1.000000,-401670800.000000
58.965450,1.000000,0.000000,1.000000,-910577100.000000
675.584300,1.000000,0.000000,1.000000,-6371288000.000000
48.958760,1.000000,0.000000,1.000000,-880648300.000000
126.973400,1.000000,0.000000,1.000000,-1003496000.000000
15.950010,1.000000,0.000000,1.000000,-111233600.000000
380.896900,1.000000,0.000000,1.000000,-137136000.000000
133.771100,1.000000,0.000000,1.000000,-3010451000.000000
76250.880000,1.000000,0.000000,1.000000,-6390264000.000000
10.714780,1.000000,0.000000,1.000000,-156082100.000000
73.210970,1.000000,0.000000,1.000000,-989710000.000000
109.310800,1.000000,0.000000,1.000000,-289999300.000000
10990.450000,1.000000,0.000000,1.000000,-6526267000.000000
2779.141000,1.000000,0.000000,1.000000,-1313843000.000000
69.398770,1.000000,0.000000,1.000000,-622545200.000000
127.421400,1.000000,0.000000,1.000000,-1184362000.000000
121.525300,1.000000,0.000000,1.000000,-2343795000.000000
3504.962000,1.000000,0.000000,1.000000,-1885442000.000000
25096.020000,1.000000,0.000000,1.000000,-5705422000.000000
62.688550,1.000000,0.000000,1.000000,-322236500.000000
3704.449000,1.000000,0.000000,1.000000,-3120812000.000000
1508.935000,1.000000,0.000000,1.000000,-282506900.000000
72.860370,1.000000,0.000000,1.000000,-490756100.000000
111.460700,1.000000,0.000000,1.000000,-828978600.000000
7444.937000,1.000000,0.000000,1.000000,-5419991000.000000
46.543200,1.000000,0.000000,1.000000,-778375900.000000
48.697760,1.000000,0.000000,1.000000,-406441100.000000
58.230460,1.000000,0.000000,1.000000,-5377933000.000000
41.389120,1.000000,0.000000,1.000000,-276124800.000000
81.315430,1.000000,0.000000,1.000000,-640536100.000000
30750.260000,1.000000,0.000000,1.000000,-5944123000.000000
29.912160,1.000000,0.000000,1.000000,-689907000.000000
628.552800,1.000000,0.000000,1.000000,-6661687000.000000
55.830530,1.000000,0.000000,1.000000,-1134283000.000000
224.642600,1.000000,0.000000,1.000000,-2336480000.000000
438.060700,1.000000,0.000000,1.000000,-1832118000.000000
14.948230,1.000000,0.000000,1.000000,-113561500.000000
331.422000,1.000000,0.000000,1.000000,-2242579000.000000
5777.332000,1.000000,0.000000,1.000000,-1318064000.000000
148.752900,1.000000,0.000000,1.000000,-1300101000.000000
36.682680,1.000000,0.000000,1.000000,-209592800.000000
53.194680,1.000000,0.000000,1.000000,-265043000.000000
27.610730,1.000000,0.000000,1.000000,-300763900.000000
35280.820000,1.000000,0.000000,1.000000,-6447114000.000000
346.405000,1.000000,0.000000,1.000000,-78711700.000000
33.636770,1.000000,0.000000,1.000000,-394076500.000000
42.537030,1.000000,0.000000,1.000000,-832628500.000000
50.835700,1.000000,0.000000,1.000000,-395213700.000000
141.985800,1.000000,0.000000,1.000000,-661659500.000000
518.699200,1.000000,0.000000,1.000000,-4886425000.000000
138.900600,1.000000,0.000000,1.000000,-2898404000.000000
861.430400,1.000000,0.000000,1.000000,-3251739000.000000
13268.900000,1.000000,0.000000,1.000000,-6532793000.000000
2411.885000,1.000000,0.000000,1.000000,-5533398000.000000
385.635000,1.000000,0.000000,1.000000,-2253612000.000000
23.803500,1.000000,0.000000,1.000000,-252198400.000000
11404.280000,1.000000,0.000000,1.000000,-5796719000.000000
58.694940,1.000000,0.000000,1.000000,-1207677000.000000
12.110190,1.000000,0.000000,1.000000,-129817100.000000
80.324910,1.000000,0.000000,1.000000,-1626358000.000000
198.014700,1.000000,0.000000,1.000000,-945493000.000000
77.154560,1.000000,0.000000,1.000000,-975122500.000000
2255.532000,1.000000,0.000000,1.000000,-6613367000.000000
21.289570,1.000000,0.000000,1.000000,-893246100.000000
5675.099000,1.000000,0.000000,1.000000,-6650305000.000000
27.665620,1.000000,0.000000,1.000000,-441741400.000000
67.243280,1.000000,0.000000,1.000000,-1469384000.000000
257.144000,1.000000,0.000000,1.000000,-3027234000.000000
39.467460,1.000000,0.000000,1.000000,-172010200.000000
64.917670,1.000000,0.000000,1.000000,-1307026000.000000
1032.896000,1.000000,0.000000,1.000000,-1938340000.000000
763.030700,1.000000,0.000000,1.000000,-189584400.000000
1831.127000,1.000000,0.000000,1.000000,-6009825000.000000
17.643920,1.000000,0.000000,1.000000,-221998000.000000
53.302390,1.000000,0.000000,1.000000,-500840900.000000
324.985400,1.000000,0.000000,1.000000,-468141500.000000
29.604260,1.000000,0.000000,1.000000,-207802900.000000
39.112780,1.000000,0.000000,1.000000,-417875300.000000
32.877310,1.000000,0.000000,1.000000,-780710900.000000
27.601490,1.000000,0.000000,1.000000,-736439000.000000
47.649460,1.000000,0.000000,1.000000,-242915100.000000
418.019800,1.000000,0.000000,1.000000,-795591100.000000
84.640300,1.000000,0.000000,1.000000,-1736423000.000000
27.236220,1.000000,0.000000,1.000000,-369835900.000000
8.862669,1.000000,0.000000,1.000000,-170326400.000000
38.312840,1.000000,0.000000,1.000000,-469683200.000000
206.159000,1.000000,0.000000,1.000000,-3914423000.000000
34.476180,1.000000,0.000000,1.000000,-248884700.000000
123.786900,1.000000,0.000000,1.000000,-556978900.000000
18.769490,1.000000,0.000000,1.000000,-347051500.000000
81.381140,1.000000,0.000000,1.000000,-787452300.000000
172.280200,1.000000,0.000000,1.000000,-1426602000.000000
47.550530,1.000000,0.000000,1.000000,-179719800.000000
19.220360,1.000000,0.000000,1.000000,-151690300.000000
560.611500,1.000000,0.000000,1.000000,-219084700.000000
145.623500,1.000000,0.000000,1.000000,-37306320.000000
730.541100,1.000000,0.000000,1.000000,-1483748000.000000
9614.440000,1.000000,0.000000,1.000000,-6487825000.000000
70.267810,1.000000,0.000000,1.000000,-194890400.000000
99.395660,1.000000,0.000000,1.000000,-494938600.000000
112.927500,1.000000,0.000000,1.000000,-4286914000.000000
477.489100,1.000000,0.000000,1.000000,-2288216000.000000
237.083600,1.000000,0.000000,1.000000,-248888700.000000
16.647320,1.000000,0.000000,1.000000,-183053900.000000
14.469320,1.000000,0.000000,1.000000,-136308500.000000
620.076500,1.000000,0.000000,1.000000,-1939614000.000000
2922.887000,1.000000,0.000000,1.000000,-6299666000.000000
280.725600,1.000000,0.000000,1.000000,-72423310.000000
219.116300,1.000000,0.000000,1.000000,-2985231000.000000
176.270600,1.000000,0.000000,1.000000,-410054600.000000
1395.892000,1.000000,0.000000,1.000000,-522801000.000000
93.807580,1.000000,0.000000,1.000000,-1147531000.000000
2258.388000,1.000000,0.000000,1.000000,-1362131000.000000
324.090600,1.000000,0.000000,1.000000,-623442700.000000
156.728200,1.000000,0.000000,1.000000,-1828181000.000000
229.921300,1.000000,0.000000,1.000000,-1240129000.000000
29.201020,1.000000,0.000000,1.000000,-310714300.000000
53.623370,1.000000,0.000000,1.000000,-584120400.000000
43.210110,1.000000,0.000000,1.000000,-510265900.000000
274.519300,1.000000,0.000000,1.000000,-1768187000.000000
1304.323000,1.000000,0.000000,1.000000,-5715435000.000000
16.605870,1.000000,0.000000,1.000000,-148102800.000000
24.656960,1.000000,0.000000,1.000000,-390070200.000000
37.577500,1.000000,0.000000,1.000000,-225539500.000000
100.909900,1.000000,0.000000,1.000000,-208626600.000000
38.206420,1.000000,0.000000,1.000000,-160667700.000000
1066.548000,1.000000,0.000000,1.000000,-6558173000.000000
269.096600,1.000000,0.000000,1.000000,-2208876000.000000
139.567700,1.000000,0.000000,1.000000,-1599567000.000000
1801.225000,1.000000,0.000000,1.000000,-1832578000.000000
9146.741000,1.000000,0.000000,1.000000,-6344398000.000000
16.455250,1.000000,0.000000,1.000000,-142823100.000000
32.471520,1.000000,0.000000,1.000000,-368776000.000000
109.274800,1.000000,0.000000,1.000000,-1441445000.000000
56.411810,1.000000,0.000000,1.000000,-671235900.000000
102.504800,1.000000,0.000000,1.000000,-1181770000.000000
46.810580,1.000000,0.000000,1.000000,-3162994000.000000
44.338730,1.000000,0.000000,1.000000,-839656100.000000
239.632100,1.000000,0.000000,1.000000,-1098105000.000000
57.262000,1.000000,0.000000,1.000000,-400280600.000000
1259.238000,1.000000,0.000000,1.000000,-3936931000.000000
3179.694000,1.000000,0.000000,1.000000,-3153149000.000000
7014.006000,1.000000,0.000000,1.000000,-5187196000.000000
44.419990,1.000000,0.000000,1.000000,-1130082000.000000
82.329380,1.000000,0.000000,1.000000,-381606500.000000
28.572560,1.000000,0.000000,1.000000,-361189700.000000
1965.923000,1.000000,0.000000,1.000000,-434041600.000000
137.455200,1.000000,0.000000,1.000000,-1079585000.000000
20.206820,1.000000,0.000000,1.000000,-324896600.000000
562.223100,1.000000,0.000000,1.000000,-761228100.000000
97.929960,1.000000,0.000000,1.000000,-985493000.000000
27.436600,1.000000,0.000000,1.000000,-400619500.000000
2173.097000,1.000000,0.000000,1.000000,-140324500.000000
83.056630,1.000000,0.000000,1.000000,-493579300.000000
22.417520,1.000000,0.000000,1.000000,-214725500.000000
32.653840,1.000000,0.000000,1.000000,-216005100.000000
235.927400,1.000000,0.000000,1.000000,-1765185000.000000
236.087400,1.000000,0.000000,1.000000,-4212286000.000000
851.497700,1.000000,0.000000,1.000000,-6414058000.000000
321.359500,1.000000,0.000000,1.000000,-5186793000.000000
63.580210,1.000000,0.000000,1.000000,-267332900.000000
214.239700,1.000000,0.000000,1.000000,-3443901000.000000
99.332410,1.000000,0.000000,1.000000,-1805311000.000000
86.444280,1.000000,0.000000,1.000000,-962313200.000000
150.490100,1.000000,0.000000,1.000000,-1230116000.000000
88.867120,1.000000,0.000000,1.000000,-501045100.000000
32.690390,1.000000,0.000000,1.000000,-298435100.000000
58.895660,1.000000,0.000000,1.000000,-314303900.000000
566.605900,1.000000,0.000000,1.000000,-509289200.000000
394.630300,1.000000,0.000000,1.000000,-268304900.000000
48.353700,1.000000,0.000000,1.000000,-777126200.000000
391.376600,1.000000,0.000000,1.000000,-1030291000.000000
169.406400,1.000000,0.000000,1.000000,-4409718000.000000
271.931300,1.000000,0.000000,1.000000,-62337650.000000
77440.860000,1.000000,0.000000,1.000000,-4594351000.000000
13.065260,1.000000,0.000000,1.000000,-118422100.000000
540.533000,1.000000,0.000000,1.000000,-220141500.000000
1841.555000,1.000000,0.000000,1.000000,-2022145000.000000
97.155530,1.000000,0.000000,1.000000,-404183500.000000
21.287140,1.000000,0.000000,1.000000,-144112900.000000
95.844040,1.000000,0.000000,1.000000,-4795885000.000000
24.130580,1.000000,0.000000,1.000000,-168443600.000000
1039.303000,1.000000,0.000000,1.000000,-1783827000.000000
220.852100,1.000000,0.000000,1.000000,-497712700.000000
19.492810,1.000000,0.000000,1.000000,-163991200.000000
3778.994000,1.000000,0.000000,1.000000,-4327688000.000000
379.362600,1.000000,0.000000,1.000000,-2608217000.000000
114.310900,1.000000,0.000000,1.000000,-603563800.000000
26.408720,1.000000,0.000000,1.000000,-287672100.000000
367.325700,1.000000,0.000000,1.000000,-1912830000.000000
58.187230,1.000000,0.000000,1.000000,-1029856000.000000
280.525100,1.000000,0.000000,1.000000,-1191010000.000000
30.139300,1.000000,0.000000,1.000000,-374237700.000000
198.787400,1.000000,0.000000,1.000000,-1514000000.000000
78.692850,1.000000,0.000000,1.000000,-183373600.000000
32.125790,1.000000,0.000000,1.000000,-178506000.000000
8.919853,1.000000,0.000000,1.000000,-69009110.000000
29.284270,1.000000,0.000000,1.000000,-170338900.000000
115.260500,1.000000,0.000000,1.000000,-1833372000.000000
27.770240,1.000000,0.000000,1.000000,-295549400.000000
111.817400,1.000000,0.000000,1.000000,-41941730.000000
41.574330,1.000000,0.000000,1.000000,-731953000.000000
51.240570,1.000000,0.000000,1.000000,-223917600.000000
22.583610,1.000000,0.000000,1.000000,-121703100.000000
524.607900,1.000000,0.000000,1.000000,-1933649000.000000
1274.605000,1.000000,0.000000,1.000000,-490537000.000000
108.581700,1.000000,0.000000,1.000000,-946461200.000000
323.080800,1.000000,0.000000,1.000000,-1948200000.000000
41.649350,1.000000,0.000000,1.000000,-273617100.000000
45599.180000,1.000000,0.000000,1.000000,-5111398000.000000
166.123900,1.000000,0.000000,1.000000,-732779400.000000
118.529500,1.000000,0.000000,1.000000,-589200400.000000
357.732500,1.000000,0.000000,1.000000,-1166205000.000000
753.863300,1.000000,0.000000,1.000000,-712487000.000000
309.837700,1.000000,0.000000,1.000000,-1884774000.000000
85.431780,1.000000,0.000000,1.000000,-1848141000.000000
981.140900,1.000000,0.000000,1.000000,-1780684000.000000
162.379000,1.000000,0.000000,1.000000,-2614812000.000000
73.723090,1.000000,0.000000,1.000000,-1528488000.000000
24.787030,1.000000,0.000000,1.000000,-176226000.000000
