energy,cubicRoot,strain,alphaJutzi,pressure
1.878090,0.134162,0.000004,1.000000,-108496.700000
0.873066,1.000000,0.000000,1.000000,-2193483000.000000
0.791261,1.000000,0.000000,1.000000,-1992082000.000000
0.318402,0.066667,0.000005,1.000000,85668.790000
-1.207839,0.083863,0.000007,1.000000,111883.000000
-0.657500,0.100000,0.000005,1.000000,-32020.780000
0.525501,1.000000,0.000000,1.000000,-1177122000.000000
0.735663,1.000000,0.000000,1.000000,-965461800.000000
0.897124,0.067150,0.000009,1.000000,364424.700000
0.144909,0.067362,0.000017,1.000000,561521.300000
-0.406625,0.067154,0.000012,1.000000,931502.400000
0.976858,1.000000,0.000000,1.000000,-121193000.000000
0.954182,1.000000,0.000000,1.000000,-419219100.000000
0.604073,0.066667,0.000007,1.000000,-65654.520000
0.424248,0.071429,0.000017,1.000000,-197397.500000
0.605897,0.025113,0.000007,1.000000,96352.380000
0.783927,0.000000,0.000011,1.000000,58580.780000
0.579717,1.000000,0.000000,1.000000,151257.700000
0.929171,0.000000,0.000008,1.000000,118208.500000
1.922697,1.000000,0.000000,1.000000,56048.210000
0.838864,0.046473,0.000004,1.000000,335597.800000
0.536093,0.066667,0.000027,1.000000,258309.900000
0.577264,0.071429,0.000009,1.000000,932775.800000
0.427140,0.000000,0.000008,1.000000,350890.300000
0.233194,0.004178,0.000027,1.000000,-63219.800000
0.319986,0.000000,0.000019,1.000000,216062.400000
0.438073,0.066667,0.000030,1.000000,-574298.500000
0.543148,0.000000,0.000055,1.000000,-861380.000000
0.729904,0.039571,0.000098,1.000000,-1797183.000000
0.508773,0.000000,0.000073,1.000000,-988275.900000
0.319336,0.000007,0.000039,1.000000,-390016.000000
0.209958,0.000000,0.000008,1.000000,587372.700000
0.400349,0.002897,0.000008,1.000000,678759.200000
0.405018,0.007486,0.000005,1.000000,618791.000000
0.433073,0.071429,0.000007,1.000000,915675.000000
0.391172,0.000240,0.000006,1.000000,450870.400000
0.226157,0.015415,0.000009,1.000000,1133783.000000
0.199841,0.000000,0.000023,1.000000,-43665.970000
0.357946,0.090909,0.000054,1.000000,118980.600000
0.674790,0.020191,-0.000009,1.000000,2751133.000000
2.183956,1.000000,0.000000,1.000000,404674.400000
2.083923,1.000000,0.000000,1.000000,-84682950.000000
0.714455,0.028856,0.000003,1.000000,385416.100000
0.244016,0.007541,0.000027,1.000000,916310.000000
0.166983,0.000000,0.000052,1.000000,-1184935.000000
0.225136,0.077621,0.000042,1.000000,-580381.100000
0.451915,0.000000,-0.000001,1.000000,1316221.000000
-0.008203,0.000000,0.000079,1.000000,70721.330000
0.659595,0.000000,0.000096,1.000000,970370.200000
2.026231,1.000000,0.000000,1.000000,-991164000.000000
-2.982942,1.000000,0.000000,1.000000,-2270956000.000000
4.199273,0.000241,0.000003,1.000000,153862.200000
1.995217,1.000000,0.000000,1.000000,-2702243000.000000
1.675993,1.000000,0.000000,1.000000,-2218273000.000000
-0.531313,0.067366,0.000006,1.000000,-99125.040000
2.463896,0.000000,-0.000001,1.000000,276220.100000
-0.636332,0.000000,0.000031,1.000000,-736906.100000
0.642995,1.000000,0.000000,1.000000,-31860300.000000
1.927141,1.000000,0.000000,1.000000,-33344000.000000
1.655303,0.067471,0.000020,1.000000,-391718.100000
0.693178,1.000000,0.000000,1.000000,-22685930.000000
1.182930,1.000000,0.000000,1.000000,-720492000.000000
1.095130,1.000000,0.000000,1.000000,-3804295000.000000
1.356469,1.000000,0.000000,1.000000,-1419072000.000000
0.658718,0.066667,0.000008,1.000000,182715.700000
0.554990,0.000000,0.000008,1.000000,972351.900000
0.566705,0.043204,0.000017,1.000000,-95134.320000
0.211436,0.000000,0.000016,1.000000,-79018.410000
0.248938,0.066667,0.000004,1.000000,476849.100000
-0.389720,0.071429,0.000001,1.000000,642403.800000
0.425762,0.067408,0.000013,1.000000,240531.100000
-0.055501,0.077660,0.000036,1.000000,-463927.500000
0.579880,0.067194,0.000051,1.000000,522736.700000
1.039263,1.000000,0.000000,1.000000,-394031600.000000
1.205078,1.000000,0.000000,1.000000,-668706700.000000
1.114724,1.000000,0.000000,1.000000,-263657700.000000
1.204339,0.084173,0.000028,1.000000,1069719.000000
1.949640,1.000000,0.000000,1.000000,199269.800000
-0.120163,1.000000,0.000000,1.000000,86538.280000
0.796635,1.000000,0.000000,1.000000,163623.000000
0.599320,1.000000,0.000000,1.000000,179062.200000
0.647101,1.000000,0.000000,1.000000,-18772920.000000
0.963589,1.000000,0.000000,1.000000,52007.780000
0.865746,1.000000,0.000000,1.000000,-23046920.000000
0.892390,1.000000,0.000000,1.000000,-45612760.000000
0.933503,1.000000,0.000000,1.000000,-47053690.000000
0.798464,1.000000,0.000000,1.000000,-78816810.000000
0.856874,1.000000,0.000000,1.000000,-35276330.000000
0.714570,1.000000,0.000000,1.000000,-81390580.000000
0.851127,1.000000,0.000000,1.000000,-35200900.000000
0.483138,1.000000,0.000000,1.000000,-148408900.000000
1.079165,1.000000,0.000000,1.000000,-25206900.000000
1.022584,1.000000,0.000000,1.000000,-47127930.000000
0.757438,1.000000,0.000000,1.000000,-67115140.000000
0.696887,1.000000,0.000000,1.000000,-44793720.000000
1.078834,1.000000,0.000000,1.000000,-210212900.000000
0.935096,1.000000,0.000000,1.000000,-127032800.000000
0.981978,1.000000,0.000000,1.000000,-136767100.000000
1.690170,1.000000,0.000000,1.000000,-357711000.000000
3.335269,1.000000,0.000000,1.000000,-175316800.000000
1.992941,1.000000,0.000000,1.000000,-168856800.000000
1.046256,1.000000,0.000000,1.000000,-252826700.000000
1.033132,1.000000,0.000000,1.000000,-786809300.000000
0.731905,1.000000,0.000000,1.000000,-51398010.000000
0.008258,0.067497,0.000015,1.000000,174298.900000
1.009111,1.000000,0.000000,1.000000,-93343980.000000
0.706000,1.000000,0.000000,1.000000,-202366300.000000
0.972731,1.000000,0.000000,1.000000,-120868600.000000
0.727979,1.000000,0.000000,1.000000,-205655900.000000
0.883911,1.000000,0.000000,1.000000,-2770769000.000000
0.659750,1.000000,0.000000,1.000000,-782333500.000000
0.016714,0.066667,0.000020,1.000000,-278873.800000
0.155219,0.066667,0.000012,1.000000,115175.100000
0.724737,1.000000,0.000000,1.000000,-1193856000.000000
1.422807,1.000000,0.000000,1.000000,-3599291000.000000
2.357570,0.071429,0.000004,1.000000,8955.173000
-1.359292,0.066667,0.000006,1.000000,29014.980000
-0.256228,1.000000,0.000000,1.000000,-2173241000.000000
0.788910,1.000000,0.000000,1.000000,-1957463000.000000
0.884580,1.000000,0.000000,1.000000,-28748210.000000
0.708089,1.000000,0.000000,1.000000,-94354210.000000
0.438690,1.000000,0.000000,1.000000,-329192100.000000
0.979250,1.000000,0.000000,1.000000,-3572208000.000000
0.760751,1.000000,0.000000,1.000000,-604696700.000000
-1.368302,0.067315,0.000009,1.000000,182097.800000
0.648884,0.083333,0.000045,1.000000,-710028.000000
0.666703,1.000000,0.000000,1.000000,-145889600.000000
1.063541,1.000000,0.000000,1.000000,-337815600.000000
0.946265,1.000000,0.000000,1.000000,-581091300.000000
1.001658,1.000000,0.000000,1.000000,-36264540.000000
0.848776,1.000000,0.000000,1.000000,-31069500.000000
0.682989,1.000000,0.000000,1.000000,-113185300.000000
1.046733,1.000000,0.000000,1.000000,-112557300.000000
0.895581,1.000000,0.000000,1.000000,-153578200.000000
1.274974,1.000000,0.000000,1.000000,-295332200.000000
1.065076,1.000000,0.000000,1.000000,-25304940.000000
0.958325,1.000000,0.000000,1.000000,-22264480.000000
0.589780,1.000000,0.000000,1.000000,-394659.100000
1.198067,1.000000,0.000000,1.000000,-51632220.000000
0.864852,1.000000,0.000000,1.000000,-31380070.000000
0.826618,1.000000,0.000000,1.000000,-37133980.000000
0.682287,1.000000,0.000000,1.000000,-62534860.000000
0.985360,1.000000,0.000000,1.000000,-42176530.000000
0.916495,1.000000,0.000000,1.000000,234434.800000
0.918722,1.000000,0.000000,1.000000,188697.400000
0.934137,1.000000,0.000000,1.000000,-4292424.000000
1.065715,1.000000,0.000000,1.000000,185451.000000
1.079307,1.000000,0.000000,1.000000,-17480210.000000
1.040982,1.000000,0.000000,1.000000,73052.920000
0.876848,1.000000,0.000000,1.000000,-1658557.000000
0.888427,1.000000,0.000000,1.000000,-5618598.000000
0.713093,1.000000,0.000000,1.000000,147111.700000
0.807353,1.000000,0.000000,1.000000,139617.000000
1.090557,1.000000,0.000000,1.000000,233404.000000
0.899631,1.000000,0.000000,1.000000,-28345730.000000
1.239962,1.000000,0.000000,1.000000,163044.300000
1.873174,1.000000,0.000000,1.000000,-48921380.000000
2.311337,1.000000,0.000000,1.000000,-395324800.000000
1.426802,1.000000,0.000000,1.000000,-339031000.000000
0.710665,0.125770,0.000058,1.000000,-602161.800000
0.401043,0.067157,0.000008,1.000000,128166.500000
0.362793,0.067405,0.000048,1.000000,-357830.300000
0.138472,0.000000,0.000040,1.000000,-1364995.000000
-0.227445,0.066667,0.000059,1.000000,-252138.900000
1.018006,0.066667,0.000002,1.000000,2136362.000000
1.539305,1.000000,0.000000,1.000000,-1755567000.000000
2.419339,1.000000,0.000000,1.000000,-2671651000.000000
0.814179,1.000000,0.000000,1.000000,-1707752000.000000
0.428982,1.000000,0.000000,1.000000,-1553843000.000000
0.446110,0.090909,0.000002,1.000000,71838.540000
1.739247,1.000000,0.000000,1.000000,-26022890.000000
0.567727,1.000000,0.000000,1.000000,-545253500.000000
1.101743,1.000000,0.000000,1.000000,-511963700.000000
0.813740,1.000000,0.000000,1.000000,-127324300.000000
0.827236,1.000000,0.000000,1.000000,-37219010.000000
1.371033,1.000000,0.000000,1.000000,-111186200.000000
1.134754,1.000000,0.000000,1.000000,-2042563000.000000
1.537386,1.000000,0.000000,1.000000,-1356482000.000000
1.085501,1.000000,0.000000,1.000000,-2526607.000000
0.219319,0.000000,0.000005,1.000000,1251392.000000
-0.109042,0.000000,0.000010,1.000000,1006622.000000
0.294631,0.000000,0.000008,1.000000,339307.400000
0.035450,0.000000,-0.000002,1.000000,823376.600000
0.138108,0.000000,-0.000003,1.000000,637876.100000
0.507815,0.067206,0.000043,1.000000,-3565.776000
0.219631,0.066667,0.000060,1.000000,-302553.300000
0.754836,0.072263,-0.000001,1.000000,1322870.000000
0.485121,1.000000,0.000000,1.000000,-721978600.000000
1.161819,1.000000,0.000000,1.000000,-561566200.000000
0.044596,1.000000,0.000000,1.000000,-229691900.000000
-0.507062,0.000000,0.000088,1.000000,-1559709.000000
-0.096560,0.091555,0.000013,1.000000,1172634.000000
0.264898,0.076923,0.000029,1.000000,-55952.760000
0.257816,0.067311,0.000010,1.000000,142964.100000
-0.164494,0.071429,0.000021,1.000000,-430579.500000
0.616824,0.134465,0.000015,1.000000,-72968.900000
0.957504,1.000000,0.000000,1.000000,-6795612.000000
0.610224,1.000000,0.000000,1.000000,-30467880.000000
0.631341,1.000000,0.000000,1.000000,-20237510.000000
0.575001,1.000000,0.000000,1.000000,-28806060.000000
0.569754,1.000000,0.000000,1.000000,-35041520.000000
0.585974,1.000000,0.000000,1.000000,-52826700.000000
0.613211,1.000000,0.000000,1.000000,-84459540.000000
0.605777,1.000000,0.000000,1.000000,-66060260.000000
0.728652,1.000000,0.000000,1.000000,-94583340.000000
0.797384,1.000000,0.000000,1.000000,-76759860.000000
0.726902,1.000000,0.000000,1.000000,-97008180.000000
1.036468,1.000000,0.000000,1.000000,-83321330.000000
0.948181,1.000000,0.000000,1.000000,-152669900.000000
0.760757,1.000000,0.000000,1.000000,-92974270.000000
1.055202,1.000000,0.000000,1.000000,-156382100.000000
0.802977,1.000000,0.000000,1.000000,-302949200.000000
